pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.888888889;3;8;4.830188679;26;512;7.443396226;52;789;1.358490566;5;144;9;2.071428571;8;29;0;0;0;6.714285714;15;94;1;1;9;3.142857143;13;44;0.857142857;5;12;0.613207547;4;65;142.8888889;286;1286;1.801886792;8;191;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.230769231;3;3;2.184615385;14;142;4.646153846;29;302;1.338461538;3;87;13;1.076923077;3;14;0;0;0;4.153846154;15;54;1;1;13;0.692307692;6;9;0.846153846;6;11;1.230769231;4;80;44.38461538;124;577;1.923076923;7;125;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.555555556;13;14;4.963414634;38;407;8.475609756;70;695;1.62195122;4;133;9;3.181818182;18;35;0;0;0;7.454545455;29;82;1;1;9;0.181818182;2;2;0;0;0;0.817073171;3;67;112.6666667;501;1014;2.573170732;13;211;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.166666667;1;2;3.548387097;34;330;6.376344086;61;593;1.483870968;6;138;12;1.9375;4;31;0;0;0;4.75;8;76;1;1;12;1.375;6;22;1.0625;14;17;1.010752688;3;94;80.58333333;341;967;1.978494624;13;184;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.545454545;4;6;5.157894737;30;392;8.394736842;51;638;1.671052632;4;127;11;2.538461538;8;33;0;0;0;5.846153846;13;76;1;1;11;3.153846154;12;41;0;0;0;0.921052632;5;70;96.72727273;264;1064;2.263157895;8;172;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.6;5;16;7.05785124;53;854;12.60330579;96;1525;2.099173554;6;254;10;2.235294118;7;38;0;0;0;6.470588235;22;110;1;1;10;4.058823529;24;69;0.647058824;7;11;1.338842975;5;162;223.3;621;2233;2.801652893;12;339;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1;3;10;6.361445783;63;528;9.987951807;90;829;1.638554217;6;136;10;2.466666667;8;37;0;0;0;4.866666667;13;73;1;1;10;3.333333333;14;50;0.666666667;6;10;0.987951807;5;82;132.3;277;1323;2.240963855;10;186;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.620689655;9;18;5.71484375;56;1463;8.6171875;92;2206;1.453125;4;372;29;2.421052632;16;92;0;0;0;6.710526316;24;255;1;1;29;6.605263158;35;251;0.026315789;1;1;0.84375;5;216;121.6551724;655;3528;2.2109375;26;566;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;5.258064516;25;163;6.677419355;30;207;1.419354839;4;44;6;0;0;0;0.833333333;1;5;2;6;12;0.166666667;1;1;0;0;0;3.166666667;19;19;1.580645161;4;49;54.33333333;292;326;1.870967742;6;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.428571429;3;6;2.71942446;23;378;5.467625899;75;760;1.302158273;6;181;14;1.933333333;5;29;0.214285714;1;3;9.266666667;24;139;0.785714286;1;11;0.733333333;5;11;0;0;0;1.064748201;5;148;88.64285714;323;1241;1.762589928;16;245;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;1.136363636;8;25;4.733333333;74;710;8.873333333;137;1331;1.606666667;7;241;22;4.24;38;106;0.136363636;1;3;5.24;14;131;0.863636364;1;19;1.32;19;33;0.76;10;19;0.88;7;132;97.81818182;315;2152;1.9;8;285;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;1;3;4.8125;13;77;12.4375;47;199;2.5;5;40;3;0.666666667;2;2;0;0;0;5.333333333;12;16;1;1;3;0.666666667;2;2;0;0;0;0.875;3;14;96.66666667;230;290;3.75;14;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;1.8;8;18;4.311377246;105;720;6.916167665;122;1155;1.814371257;9;303;10;2.833333333;14;51;0.1;1;1;9.166666667;31;165;0.9;1;9;0.888888889;7;16;0.055555556;1;1;0.652694611;4;109;180;512;1800;2.25748503;13;377;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;1.615384615;11;42;6.171428571;82;1080;10.4;126;1820;2.017142857;6;353;26;1.6;7;48;0;0;0;5.633333333;19;169;1;1;26;0.433333333;8;13;0.2;3;6;1.04;4;182;108.0384615;386;2809;2.388571429;11;418;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0;0;0;6.857142857;38;48;7.857142857;36;55;1.142857143;2;8;4;0.75;3;3;0.5;1;2;0.25;1;1;0.5;1;2;0.5;1;2;1.5;4;6;1.285714286;2;9;26.75;77;107;1.142857143;2;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0.571428571;7;8;0.714285714;9;10;0.428571429;2;6;3;0.333333333;1;1;0.666666667;1;2;4.666666667;7;14;0.333333333;1;1;0;0;0;0;0;0;0.857142857;3;12;17.66666667;36;53;0.571428571;4;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.636363636;4;7;2.81512605;27;335;5.109243697;53;608;1.226890756;4;146;11;2.083333333;10;25;0.181818182;1;2;9.5;29;114;0.818181818;1;9;2;13;24;0.416666667;2;5;0.899159664;3;107;89.63636364;201;986;1.915966387;14;228;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1;2;3;5.5;27;88;11.5625;56;185;1.9375;5;31;3;2.666666667;3;8;0;0;0;5;7;15;1;1;3;0.666666667;2;2;0.333333333;1;1;0.4375;3;7;85;136;255;2.75;12;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;1.6875;10;27;3.4375;16;55;1.25;3;20;2;0.666666667;2;2;0;0;0;5;8;15;1;1;2;1.333333333;4;4;0.333333333;1;1;0.4375;2;7;53.5;77;107;1.875;5;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;1.75;11;28;3.4375;16;55;1.25;3;20;2;0.666666667;2;2;0;0;0;5;8;15;1;1;2;1.333333333;4;4;0.333333333;1;1;0.4375;2;7;54;77;108;1.875;5;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.764705882;19;47;5.705882353;29;97;1.352941176;3;23;2;0.666666667;2;2;0;0;0;5.333333333;9;16;1;1;2;2.666666667;8;8;0.333333333;1;1;0.470588235;2;8;78.5;127;157;2.117647059;5;36;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2;10;32;3.5;16;56;1.375;3;22;2;0.333333333;1;1;0;0;0;4.666666667;8;14;1;1;2;1.333333333;4;4;0.666666667;2;2;0.5;2;8;53.5;77;107;1.75;5;28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1.6;5;8;6.7;61;201;12.2;92;366;1.733333333;4;52;5;3.8;7;19;0;0;0;6;14;30;1;1;5;1.6;4;8;0;0;0;0.666666667;3;20;105.2;176;526;2.1;9;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.759259259;16;203;8.333333333;30;450;1.888888889;4;102;8;0.5;3;4;0;0;0;1.125;2;9;1;1;8;1.125;3;9;5.625;21;45;1.740740741;7;94;83.875;259;671;2.481481481;8;134;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
