pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;0.043478261;1;1;2.894736842;29;330;4.684210526;29;534;1.280701754;5;146;23;1;14;23;0.173913043;1;4;3.652173913;17;84;0.826086957;1;19;21.7826087;253;501;1.304347826;16;30;0.859649123;4;98;67.04347826;309;1542;2.061403509;15;235;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.4375;3;7;3.302083333;25;317;6.791666667;38;652;1.739583333;5;167;16;1.2;8;24;0;0;0;3.3;10;66;1;1;16;0.15;2;3;1.5;16;30;1.25;4;120;70.625;223;1130;2.4375;10;234;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;1.166666667;6;28;3.75862069;73;1526;6.751231527;104;2741;1.586206897;6;644;24;1.928571429;19;54;0.041666667;1;1;13.96428571;95;391;0.958333333;1;23;0.428571429;4;12;0.25;3;7;0.901477833;3;366;172.4583333;997;4139;2.726600985;73;1107;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.24;1;6;4.048128342;47;757;9.652406417;126;1805;1.668449198;9;312;25;1.6875;5;54;0;0;0;5.15625;25;165;1;1;25;0.8125;10;26;0.6875;16;22;1.310160428;9;245;103.32;320;2583;3.475935829;36;650;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0.357142857;2;5;3.118181818;19;343;6.072727273;39;668;1.381818182;5;152;14;2.611111111;8;47;0;0;0;5.611111111;18;101;1;1;14;0.333333333;3;6;0.5;4;9;1.118181818;8;123;84;180;1176;1.954545455;8;215;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;1.68852459;14;103;3.721311475;22;227;1.295081967;3;79;9;1.888888889;7;17;0.222222222;1;2;6.666666667;18;60;0.777777778;1;7;1.111111111;6;10;0.111111111;1;1;0.901639344;3;55;51.88888889;126;467;1.704918033;5;104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.294117647;5;5;4;28;208;7.576923077;37;394;1.75;4;91;17;0.647058824;8;11;0;0;0;2.588235294;13;44;1;1;17;0.882352941;12;15;0.470588235;3;8;1.307692308;5;68;41.23529412;253;701;2.365384615;7;123;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;1.222222222;9;22;7.692832765;60;2254;9.450511945;79;2769;1.641638225;6;481;18;3.904761905;25;82;0.055555556;1;1;13.28571429;53;279;0.944444444;1;17;1.523809524;8;32;0.666666667;10;14;1.133105802;9;332;220.5555556;790;3970;3.030716724;23;888;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1.923076923;11;25;7.2;66;1548;10.33488372;88;2222;1.939534884;8;417;13;8.6;65;172;0;0;0;10.6;67;212;1;1;13;0.1;2;2;0.15;3;3;1.009302326;5;217;244.9230769;961;3184;3.093023256;26;665;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;0.538461538;8;21;4.168874172;56;2518;7.645695364;106;4618;1.670529801;7;1009;39;2.447368421;18;186;0.102564103;1;4;7.565789474;57;575;0.897435897;1;35;0.960526316;33;73;0.381578947;16;29;0.947019868;5;572;180.2307692;1551;7029;2.725165563;34;1646;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.142857143;1;1;4.25862069;23;247;5.344827586;23;310;1.293103448;3;75;7;1.571428571;5;11;0;0;0;5.428571429;9;38;1;1;7;0.857142857;4;6;2.857142857;11;20;1.189655172;3;69;79.14285714;194;554;2.137931034;7;124;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;1.421052632;11;27;4.489285714;51;1257;7.825;88;2191;1.778571429;7;498;19;3.086956522;19;71;0;0;0;11.34782609;68;261;1.052631579;2;20;0.826086957;12;19;0.52173913;3;12;0.935714286;3;262;175.9473684;876;3343;2.925;38;819;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;1.891891892;27;70;6.826168224;98;3652;9.53271028;151;5100;1.590654206;6;851;37;3.387096774;45;210;0;0;0;7.822580645;42;485;1;1;37;2.64516129;52;164;0.741935484;10;46;0.904672897;6;484;210.1081081;1139;7774;2.160747664;17;1156;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;1.293333333;12;97;4.395408163;42;3446;6.858418367;60;5377;1.454081633;7;1140;75;1.678571429;13;188;0.08;1;6;6.553571429;44;734;0.92;1;69;0.75;9;84;0.446428571;4;50;0.894132653;7;701;114.1066667;674;8558;1.951530612;12;1530;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;0.5;2;7;4.163934426;18;508;5.606557377;34;684;1.385245902;4;169;14;1.5;5;21;0;0;0;8.142857143;15;114;1;1;14;0.285714286;1;4;0.571428571;3;8;1.032786885;6;126;89.28571429;142;1250;2.049180328;8;250;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.5;1;1;4;11;24;7.166666667;25;43;1.166666667;2;7;2;0.333333333;1;1;0;0;0;2;3;6;1;1;2;0;0;0;0;0;0;2.333333333;5;14;44;76;88;1.5;4;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1.75;4;7;7.652173913;57;176;10.26086957;86;236;1.565217391;3;36;4;2;5;8;0;0;0;5.75;15;23;1;1;4;1.75;3;7;0;0;0;0.608695652;2;14;90.75;228;363;1.695652174;4;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2.857142857;11;20;6.5;40;624;8.364583333;66;803;1.427083333;4;137;7;2.444444444;9;22;0;0;0;9.222222222;34;83;1;1;7;2.111111111;9;19;1.444444444;6;13;0.739583333;3;71;171.7142857;579;1202;2.03125;8;195;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.75;6;6;7.088235294;42;482;12.20588235;96;830;1.794117647;5;122;8;3.777777778;9;34;0;0;0;7.111111111;27;64;1;1;8;1.222222222;5;11;0.444444444;3;4;1.147058824;7;78;150.5;652;1204;3.676470588;21;250;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;6;6;8.818181818;39;97;14;50;154;1.909090909;3;21;2;0.5;1;1;0;0;0;5.5;8;11;1;1;2;0;0;0;0;0;0;0.636363636;2;7;107;196;214;2;4;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;0.64;6;16;4.049668874;27;1223;6.188741722;59;1869;1.450331126;4;438;25;1.09375;5;35;0.04;1;1;5.75;26;184;0.96;1;24;0.34375;3;11;3.6875;16;118;1.109271523;6;335;122.4;428;3060;2.529801325;16;764;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0.37037037;4;10;3.900452489;38;862;7.547511312;103;1668;1.49321267;7;330;27;1.909090909;13;63;0.037037037;1;1;5.757575758;26;190;0.962962963;1;26;0.939393939;7;31;0.939393939;21;31;1.085972851;8;240;99.55555556;595;2688;2.791855204;22;617;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0.260869565;5;6;3.468292683;33;711;8.531707317;253;1749;1.614634146;5;331;23;2.833333333;9;85;0.043478261;1;1;5.966666667;27;179;0.956521739;1;22;1.466666667;14;44;0.866666667;12;26;1.156097561;5;237;113.1304348;390;2602;2.995121951;60;614;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;0.083333333;1;3;8.133779264;92;2432;13.37792642;139;4000;2.113712375;7;632;36;1.85;7;74;0.055555556;1;2;5.4;14;216;0.944444444;1;34;0.65;11;26;2.075;29;83;1.618729097;13;484;148.5277778;491;5347;4.391304348;72;1313;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;0.076923077;2;2;4.625;75;1221;8.390151515;104;2215;1.651515152;6;436;26;3.382352941;14;115;0.115384615;1;3;6.823529412;34;232;0.884615385;1;23;0.617647059;6;21;0.882352941;10;30;2.242424242;13;592;128.3076923;477;3336;3.068181818;38;810;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;3.53968254;16;223;5.80952381;32;366;1.555555556;4;98;10;1.5;4;18;0;0;0;4.75;15;57;1;1;10;1;10;12;0.5;4;6;0.857142857;2;54;65.8;173;658;2.603174603;9;164;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.166666667;1;1;6.778947368;42;644;10.85263158;50;1031;2.126315789;8;202;6;2.454545455;8;27;0;0;0;7.272727273;18;80;1;1;6;0.909090909;2;10;1.363636364;9;15;1.705263158;7;162;239.1666667;538;1435;3.821052632;20;363;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;4.561643836;31;333;7.630136986;56;557;1.561643836;5;114;4;2.555555556;14;23;0.25;1;1;6.666666667;32;60;0.75;1;3;1.444444444;7;13;1.444444444;6;13;1.397260274;4;102;205.75;475;823;2.849315068;18;208;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.2;1;1;3.7;30;148;6.05;47;242;1.325;4;53;5;3.4;8;17;0;0;0;7.4;14;37;1;1;5;0.6;2;3;0.2;1;1;0.95;5;38;86.4;198;432;2.375;16;95;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;0.777777778;13;21;4.728744939;47;1168;7.939271255;84;1961;1.935222672;7;478;27;2.735294118;41;93;0.037037037;1;1;7.147058824;65;243;0.962962963;1;26;0.705882353;15;24;0.117647059;3;4;0.979757085;4;242;111.9259259;1103;3022;2.566801619;17;634;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.176470588;1;3;3.412280702;29;389;8.403508772;58;958;1.719298246;6;196;17;1.826086957;13;42;0;0;0;3.52173913;13;81;1;1;17;0.47826087;9;11;1.434782609;9;33;1.736842105;5;198;86.94117647;251;1478;3.192982456;23;364;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.130434783;1;3;4.428571429;49;744;7.744047619;76;1301;1.904761905;6;320;23;1.375;5;33;0.086956522;1;2;5.541666667;15;133;0.913043478;1;21;2.541666667;44;61;1.458333333;20;35;1.232142857;5;207;87.47826087;458;2012;3.380952381;25;568;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.2;2;5;4.519736842;66;687;6.776315789;79;1030;1.730263158;7;263;25;1.961538462;13;51;0.04;1;1;5.576923077;16;145;0.96;1;24;0.461538462;4;12;0.269230769;3;7;0.815789474;4;124;70.32;393;1758;2.25;18;342;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;0.451612903;3;14;5.818615752;54;2438;9.143198091;62;3831;1.923627685;7;806;31;2.862068966;15;166;0;0;0;7.017241379;32;407;1;1;31;0.465517241;6;27;0.206896552;5;12;0.935560859;5;392;185;649;5735;2.6849642;17;1125;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.875;3;14;2.536121673;22;667;5.726235741;42;1506;1.80608365;5;475;16;4.105263158;18;78;0.25;1;4;12.89473684;57;245;0.75;1;12;0;0;0;0.947368421;10;18;1.060836502;7;279;144.125;619;2306;2.034220532;7;535;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1.111111111;6;10;6.42;43;321;10.66;64;533;1.94;7;97;9;2.888888889;11;26;0;0;0;5.111111111;14;46;1;1;9;0.666666667;2;6;0.444444444;3;4;1.06;4;53;90.77777778;307;817;3.32;21;166;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;0.277777778;4;5;3.732484076;134;586;7.363057325;132;1156;1.522292994;5;239;18;1;5;19;0.444444444;1;8;6.315789474;24;120;0.555555556;1;10;13.42105263;157;255;1.947368421;24;37;1.350318471;8;212;107.3333333;322;1932;2.707006369;34;425;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;0.302631579;5;23;4.871927555;48;3766;6.737386805;77;5208;1.498059508;7;1158;76;2.255555556;22;203;0.013157895;1;1;8.155555556;26;734;0.986842105;1;75;1.777777778;64;160;0.433333333;11;39;1.015523933;5;785;116.7894737;650;8876;2.311772316;17;1787;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;1.620253165;27;128;2.886075949;43;228;1;3;79;6;4.333333333;24;26;0.666666667;1;4;13.16666667;64;79;0.333333333;1;2;0;0;0;0;0;0;0.582278481;3;46;77.83333333;278;467;1.405063291;11;111;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;3.75;14;75;4.25;12;85;1.15;3;23;1;3;3;3;0;0;0;6;6;6;1;1;1;7;7;7;14;14;14;1.75;3;35;167;167;167;1.3;3;26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.6;3;3;2.571428571;18;126;5;21;245;1.204081633;4;59;5;4;12;24;0.6;1;3;8.166666667;28;49;0.4;1;2;0.333333333;2;2;0;0;0;0.93877551;3;46;89.2;286;446;1.653061224;7;81;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.5;1;1;1;1;2;2;3;4;0;0;0;0;0;0;0;0;0;1.5;4;6;7;9;14;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;6;6;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.8;2;8;6.153333333;64;923;9.446666667;91;1417;1.8;8;270;10;3.333333333;30;50;0.2;1;2;9.933333333;60;149;0.8;1;8;1.266666667;9;19;0.066666667;1;1;0.973333333;5;146;204.3;1108;2043;2.706666667;18;406;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;7;7;7;4.885714286;23;171;7.714285714;32;270;1.857142857;6;65;1;11;11;11;0;0;0;27;27;27;1;1;1;5;5;5;1;1;1;0.6;2;21;414;414;414;2.514285714;9;88;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.175824176;23;289;9.692307692;57;882;1.791208791;6;163;12;3.533333333;18;53;0;0;0;4.333333333;19;65;1;1;12;2.533333333;27;38;1.733333333;16;26;1.703296703;7;155;212;1185;2544;2.714285714;12;247;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.125;1;1;4.049382716;31;328;7.074074074;86;573;1.320987654;5;107;8;2.25;14;18;0.375;1;3;7.375;46;59;0.625;1;5;29.25;138;234;2.75;16;22;0.901234568;3;73;135.625;493;1085;2.654320988;30;215;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;3.357142857;25;47;3.642857143;22;51;1.428571429;2;20;2;1;1;2;0;0;0;7;7;14;1;1;2;0;0;0;0;0;0;1;1;14;48;49;96;2.428571429;10;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;7.322580645;35;227;13.77419355;77;427;1.838709677;6;57;3;3;6;9;0;0;0;9.666666667;18;29;1;1;3;2;6;6;0.666666667;2;2;1.64516129;4;51;184.6666667;446;554;4.225806452;22;131;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.272727273;6;9;2.176470588;32;962;3.828054299;48;1692;1.205882353;5;533;33;1.764705882;16;90;0.090909091;1;3;8.62745098;74;440;0.909090909;1;30;0.509803922;7;26;0.039215686;1;2;0.730769231;4;323;92.36363636;681;3048;1.581447964;11;699;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
